Date,Open,High,Low,Close,Volume
2016-02-16,793.41,797.86,793.41,797.86,4311608034
2016-02-17,803.69,812.27,803.69,812.27,4795650276
2016-02-18,814.39,814.39,811.24,811.24,4225414900
2016-02-19,808.14,809.44,808.14,809.44,3932152707
2016-02-22,816.39,819.91,816.39,819.91,3852947048
2016-02-23,818.02,818.02,812.75,812.75,3705509493
2016-02-24,806.41,816.3,806.41,816.3,4092107403
2016-02-25,817.4,821.35,817.4,821.35,3865454577
2016-02-26,825.38,825.86,825.38,825.86,4065099286
2016-02-29,826.89,827.66,826.89,827.66,4327718335
2016-03-01,832.44,837.87,832.44,837.87,4577717567
2016-03-02,837.28,846.75,837.28,846.75,4416127856
2016-03-03,847,856.86,847,856.86,4816318267
2016-03-04,859.9,863.84,859.9,863.84,5751962268
2016-03-07,863.39,872.43,863.39,872.43,4709941524
2016-03-08,869.21,869.21,857.87,857.87,4347104456
2016-03-09,861.64,862.2,861.64,862.2,3834535823
2016-03-10,863.81,863.81,859.72,859.72,4192417871
2016-03-11,866.16,871.77,866.16,871.77,3855773149
2016-03-14,869.57,870.01,869.57,870.01,3270116104
2016-03-15,865.04,865.04,861.76,861.76,3407662361
2016-03-16,861.27,870.93,861.27,870.93,3865124854
2016-03-17,872.94,880.94,872.94,880.94,4329524371
2016-03-18,884.18,884.18,883.79,883.79,6092057195
2016-03-21,882.89,883.06,882.89,883.06,3181504433
2016-03-22,879.67,882.04,879.67,882.04,3145184023
2016-03-23,879.52,879.52,870.48,870.48,3398663879
2016-03-24,865.75,870.96,865.75,870.96,3224400388
2016-03-28,872.78,872.78,871.51,871.51,2623024753
2016-03-29,868.91,880.62,868.91,880.62,3499902139
2016-03-30,884.79,884.79,883.82,883.82,3390855257
2016-03-31,883.65,885.51,883.65,885.51,3578228899
2016-04-01,879.48,883.7,879.48,883.7,3516703113
2016-04-04,883.56,883.56,877.26,877.26,3176737233
2016-04-05,872.65,872.65,871.32,871.32,3767748474
2016-04-06,872.54,877.46,872.54,877.46,3496180947
2016-04-07,874.33,874.33,870.51,870.51,3572174860
2016-04-08,877.19,877.56,877.19,877.56,3170141073
2016-04-11,881.56,881.56,880.44,880.44,3371555867
2016-04-12,882.12,889.9,882.12,889.9,4011072233
2016-04-13,893.66,899.75,893.66,899.75,3971888788
2016-04-14,900.29,900.29,898.45,898.45,3500813050
2016-04-15,896.85,898.89,896.85,898.89,3400944557
2016-04-18,894.99,903.5,894.99,903.5,3153925903
2016-04-19,906.95,910.96,906.95,910.96,3726772759
2016-04-20,910.58,912.8,910.58,912.8,3972567853
2016-04-21,913.98,913.98,909.19,909.19,4012840423
2016-04-22,909.96,914.5,909.96,914.5,3656525039
2016-04-25,913.11,913.11,909.5,909.5,3204187710
2016-04-26,912.09,916.36,912.09,916.36,3429524524
2016-04-27,917.19,921.57,917.19,921.57,3932763777
2016-04-28,918.57,918.57,916.37,916.37,4086026960
2016-04-29,916.72,916.72,914.09,914.09,4527047024
2016-05-02,915.77,915.77,915.7,915.7,3694283560
2016-05-03,909.89,909.89,904.83,904.83,4048448864
2016-05-04,902.05,902.05,901.21,901.21,3934326084
2016-05-05,904.73,904.73,900.07,900.07,3878560254
2016-05-06,897.93,902.93,897.93,902.93,3674814329
2016-05-09,901.37,901.37,898.75,898.75,3617079842
2016-05-10,901.45,906.69,901.45,906.69,3472454040
2016-05-11,905.62,905.62,903.23,903.23,3671017095
2016-05-12,906.62,906.62,900.65,900.65,3615951135
2016-05-13,898.61,898.61,895.13,895.13,3445949913
2016-05-16,898.39,901.75,898.39,901.75,3360881332
2016-05-17,900.73,900.73,897.88,897.88,3907710147
2016-05-18,895.78,895.78,893.22,893.22,3963666233
2016-05-19,888.57,888.57,887.82,887.82,3713902147
2016-05-20,890.7,894.69,890.7,894.69,3393197054
2016-05-23,894.01,894.21,894.01,894.21,2949405804
2016-05-24,897.44,901.1,897.44,901.1,3509060273
2016-05-25,903.64,907.52,903.64,907.52,3743519022
2016-05-26,909.67,909.67,906.72,906.72,3106725170
2016-05-27,906.6,909.13,906.6,909.13,2962105038
2016-05-31,910.7,910.73,910.7,910.73,4316777613
2016-06-01,908.09,913.92,908.09,913.92,3392134472
2016-06-02,911.77,916.66,911.77,916.66,3310344969
2016-06-03,917.5,917.84,917.5,917.84,3510752073
2016-06-06,919.87,925.81,919.87,925.81,3336874856
2016-06-07,926.94,929.79,926.94,929.79,3445020233
2016-06-08,932.37,934.06,932.37,934.06,3484147459
2016-06-09,930.36,930.36,929.99,929.99,3203583894
2016-06-10,923.65,923.65,918.85,918.85,3399141396
2016-06-13,915.8,915.8,911.35,911.35,3292734671
2016-06-14,909.2,909.2,906.49,906.49,3663479767
2016-06-15,908.18,909.33,908.18,909.33,3435797057
2016-06-16,905.18,907.52,905.18,907.52,3518715970
2016-06-17,909.62,911.35,909.62,911.35,4763716574
2016-06-20,919.3,919.3,918.73,918.73,3376807754
2016-06-21,919.44,919.44,919.15,919.15,3140821589
2016-06-22,920.8,920.8,917.4,917.4,3089149342
2016-06-23,923.99,928.38,923.99,928.38,3208716048
2016-06-24,902.9,903.94,902.9,903.94,7430834489
2016-06-27,897.38,897.38,883.16,883.16,5326172017
2016-06-28,892.14,896.04,892.14,896.04,4297916411
2016-06-29,903.41,908.91,903.41,908.91,4108122561
2016-06-30,911.19,917.88,911.19,917.88,4433401644
2016-07-01,919.14,922.89,919.14,922.89,3373729315
2016-07-05,918.43,918.43,912.36,912.36,3578836468
2016-07-06,909.12,915.4,909.12,915.4,3844746487
2016-07-07,917.34,917.34,915.09,915.09,3537010576
2016-07-08,921.26,928.34,921.26,928.34,3539970244
2016-07-11,931.81,933.32,931.81,933.32,3185208502
2016-07-12,939.13,943.09,939.13,943.09,4015872604
2016-07-13,944.74,944.74,941.64,941.64,3428641042
2016-07-14,946.15,946.15,943.53,943.53,3371218507
2016-07-15,945.45,945.45,943.94,943.94,3047714029
2016-07-18,943.73,947.25,943.73,947.25,2943076020
2016-07-19,945.6,945.6,944.14,944.14,2905981507
2016-07-20,944.57,947.4,944.57,947.4,3165045275
2016-07-21,947.41,947.41,945.89,945.89,3383218691
2016-07-22,945.96,948.48,945.96,948.48,2976859996
2016-07-25,947.01,947.01,944.96,944.96,3016384085
2016-07-26,945.32,948.28,945.32,948.28,3413196835
2016-07-27,949.3,949.3,946.85,946.85,3943723219
2016-07-28,946.16,946.2,946.16,946.2,3613035204
2016-07-29,945.77,949.74,945.77,949.74,3999536264
2016-08-01,949.25,949.25,945.53,945.53,3443947137
2016-08-02,945.61,945.61,938.12,938.12,3813774720
2016-08-03,937.37,943.92,937.37,943.92,3757209835
2016-08-04,944.16,945.28,944.16,945.28,3680330241
2016-08-05,947.71,951.7,947.71,951.7,3611815317
2016-08-08,953.5,954.61,953.5,954.61,3293948834
2016-08-09,955.62,955.62,954.3,954.3,3245395168
2016-08-10,955.62,955.62,951.63,951.63,3212452098
2016-08-11,953.76,954.94,953.76,954.94,3383549669
2016-08-12,955.2,955.2,954.83,954.83,2960748208
2016-08-15,956.88,960.3,956.88,960.3,3025018118
2016-08-16,959.49,959.49,956.77,956.77,3132381881
2016-08-17,956.07,956.07,955.85,955.85,3335679299
2016-08-18,956.96,960.68,956.96,960.68,3252101590
2016-08-19,958.45,959.01,958.45,959.01,3031853676
2016-08-22,956.89,957.46,956.89,957.46,2727562649
2016-08-23,960.26,961.37,960.26,961.37,2980683031
2016-08-24,960.57,960.57,955.63,955.63,3093961981
2016-08-25,954.63,956.18,954.63,956.18,2875739454
2016-08-26,957.89,957.89,954.22,954.22,3217605874
2016-08-29,954.72,958.62,954.72,958.62,2578977383
2016-08-30,959.05,959.05,958.09,958.09,2889953153
2016-08-31,957.22,957.22,955.39,955.39,3661654904
2016-09-01,955.11,955.11,954.38,954.38,3274903140
2016-09-02,958.49,962,958.49,962,2952046410
2016-09-06,964.31,965.7,964.31,965.7,3276453487
2016-09-07,965.93,968.49,965.93,968.49,3212282591
2016-09-08,968.42,969.32,968.42,969.32,3646370524
2016-09-09,963.19,963.19,947.55,947.55,4130540485
2016-09-12,942.8,953.23,942.8,953.23,3937844650
2016-09-13,946.88,946.88,938.07,938.07,4058562131
2016-09-14,938.51,938.51,936.97,936.97,3585149366
2016-09-15,937.12,942.35,937.12,942.35,3313233296
2016-09-16,939.35,939.83,939.35,939.83,4910421344
2016-09-19,943.69,943.69,942.9,942.9,3058644039
2016-09-20,945.48,945.48,940.91,940.91,3039631044
2016-09-21,944.73,951.25,944.73,951.25,3572808922
2016-09-22,957.68,959.99,957.68,959.99,3408573661
2016-09-23,958.12,958.12,955.84,955.84,3219568632
2016-09-26,953.55,953.55,950.1,950.1,3087828177
2016-09-27,948.86,950.77,948.86,950.77,3286398844
2016-09-28,952.5,959.07,952.5,959.07,3713981306
2016-09-29,958.5,958.5,952.5,952.5,4053536928
2016-09-30,956.22,957.94,956.22,957.94,3940535013
2016-10-03,957.17,957.17,956.12,956.12,2998909889
2016-10-04,956.7,956.7,950.47,950.47,3636201102
2016-10-05,954.42,954.84,954.42,954.84,3779170247
2016-10-06,953.37,953.91,953.37,953.91,3378449206
2016-10-07,954.78,954.78,949.24,949.24,3561879208
2016-10-10,952.73,954.52,952.73,954.52,2869599540
2016-10-11,952.53,952.53,944.42,944.42,3368227259
2016-10-12,944.2,944.58,944.2,944.58,2945643998
2016-10-13,939.33,940.07,939.33,940.07,3499799897
2016-10-14,943.32,943.32,939.73,939.73,3185125620
2016-10-17,939.7,939.7,937.6,937.6,2817227692
2016-10-18,944.46,944.46,943.53,943.53,3161915928
2016-10-19,945.77,948.91,945.77,948.91,3351934161
2016-10-20,947.6,947.86,947.6,947.86,3329575243
2016-10-21,943.96,947.53,943.96,947.53,3433812703
2016-10-24,951,951,948.8,948.8,3320954019
2016-10-25,947.75,947.75,944.88,944.88,3722411214
2016-10-26,941.73,941.73,940.65,940.65,3757400048
2016-10-27,942.13,942.13,934.28,934.28,4200677623
2016-10-28,933.78,933.78,931.26,931.26,4004001155
2016-10-31,932.28,932.28,930.86,930.86,3886560724
2016-11-01,932.31,932.31,923.5,923.5,4408798429
2016-11-02,921.33,921.33,914.94,914.94,4281912467
2016-11-03,915.5,915.5,911.6,911.6,3886485375
2016-11-04,910.86,911.61,910.86,911.61,3834779862
2016-11-07,921.1,923.45,921.1,923.45,3730104104
2016-11-08,921.26,924.44,921.26,924.44,3912905599
2016-11-09,917.45,933.27,917.45,933.27,6260899546
2016-11-10,935.81,935.81,933.41,933.41,6402028430
2016-11-11,930.83,935.9,930.83,935.9,4990013062
2016-11-14,936.72,938.06,936.72,938.06,5357149534
2016-11-15,939.94,946.91,939.94,946.91,4541454539
2016-11-16,945.39,947.72,945.39,947.72,3842411170
2016-11-17,950.11,950.11,948.57,948.57,3798802079
2016-11-18,948.84,949,948.84,949,3538846062
2016-11-21,953.51,955.82,953.51,955.82,3585357044
2016-11-22,959.08,960.82,959.08,960.82,3945801305
2016-11-23,956.98,961.99,956.98,961.99,3401435033
2016-11-25,962.6,963.86,962.6,963.86,1576566132
2016-11-28,964.13,964.13,958.41,958.41,3482771031
2016-11-29,956.46,956.46,956.3,956.3,3672262211
2016-11-30,961.52,961.52,957.95,957.95,5528010156
2016-12-01,959.88,959.88,954.79,954.79,5038798606
2016-12-02,954.51,955.24,954.51,955.24,3752629420
2016-12-05,958.27,962.18,958.27,962.18,3880952222
2016-12-06,962.72,967.91,962.72,967.91,3849984591
2016-12-07,968.89,975.96,968.89,975.96,4492831926
2016-12-08,976.55,981.59,976.55,981.59,4196359088
2016-12-09,982.32,982.32,982.19,982.19,3879968285
2016-12-12,983.44,983.44,977.08,977.08,4033684411
2016-12-13,981.15,981.15,979.87,979.87,3853879335
2016-12-14,978.16,978.16,969.14,969.14,4407247694
2016-12-15,967.81,970.58,967.81,970.58,4169002859
2016-12-16,972.42,972.42,971.76,971.76,5909254836
2016-12-19,973.11,974.21,973.11,974.21,3251394646
2016-12-20,975.72,977.79,975.72,977.79,3306052826
2016-12-21,978.42,978.42,977.16,977.16,2857435973
2016-12-22,976.65,976.65,973.55,973.55,2857551113
2016-12-23,973.9,975.43,973.9,975.43,2017811273
2016-12-27,976.38,977.68,976.38,977.68,1990612560
2016-12-28,978.09,978.09,971.63,971.63,2393787315
2016-12-29,972.62,973.53,972.62,973.53,2344243108
2016-12-30,974.79,974.79,972.68,972.68,2672890528
2017-01-03,978.86,980.93,978.86,980.93,3740590217
2017-01-04,984.13,992.02,984.13,992.02,3758723611
2017-01-05,991.62,991.62,990.31,990.31,3781509399
2017-01-06,990.54,990.54,988.93,988.93,3351210844
2017-01-09,988.3,988.3,984.03,984.03,3229325878
2017-01-10,985.25,987.4,985.25,987.4,3652962591
2017-01-11,987.79,991.56,987.79,991.56,3637232113
2017-01-12,991.67,991.67,988.32,988.32,3477335235
2017-01-13,989.73,991.7,989.73,991.7,3091264586
2017-01-17,992.04,992.04,989.19,989.19,3591794021
2017-01-18,989.17,989.37,989.17,989.37,3326475007
2017-01-19,989.13,989.13,984.51,984.51,3167002433
2017-01-20,986.55,987.77,986.55,987.77,3519846933
2017-01-23,987.96,988.18,987.96,988.18,3169332926
2017-01-24,990.58,996.49,990.58,996.49,3830721442
2017-01-25,999.69,1002.26,999.69,1002.26,3865821400
2017-01-26,1002.55,1002.55,1000.44,1000.44,3630846227
2017-01-27,1000.63,1000.63,997.88,997.88,3151828000
2017-01-30,994.64,994.64,990.38,990.38,3607827419
2017-01-31,989.37,992.21,989.37,992.21,4107164646
2017-02-01,994.84,994.84,992.48,992.48,3939231742
2017-02-02,992.63,992.96,992.63,992.96,3826014348
2017-02-03,996.73,1000.11,996.73,1000.11,3615457213
2017-02-06,999.04,999.04,996.56,996.56,3126791589
2017-02-07,997.15,997.15,994.11,994.11,3474205160
2017-02-08,992.83,994.54,992.83,994.54,3627923352
2017-02-09,996.17,1000.02,996.17,1000.02,3699963124
2017-02-10,1002.85,1005.84,1002.85,1005.84,3495766771
2017-02-13,1008.12,1008.12,1007.4,1007.4,3365120421
2017-02-14,1007.39,1009.08,1004.85,1009.07,3181735947
2017-02-15,1009.06,1011.24,1006.77,1010.89,3393270595
2017-02-16,1010.88,1011.2,1006.54,1008.12,3374290193
2017-02-17,1008.1,1008.1,1004.65,1007.44,3204025574
2017-02-21,1007.51,1013.17,1007.51,1013.16,3231776634
2017-02-22,1013.03,1013.03,1009.02,1009.81,3146543637
2017-02-23,1010.01,1012.48,1005.94,1007.9,3654639054
2017-02-24,1007.89,1007.89,1002.56,1005.82,3503127554
2017-02-27,1005.83,1008.7,1004.41,1008.01,3161288678
2017-02-28,1007.92,1007.92,1001.48,1002.05,3752290464
2017-03-01,1002.41,1012.32,1002.41,1010.96,3930674240
2017-03-02,1010.7,1010.7,1002.86,1003.08,3497046815
2017-03-03,1003.07,1004.77,1000.78,1003.21,3211008542
2017-03-06,1003.07,1003.07,996.08,997.79,2954566059
2017-03-07,997.71,997.71,993.03,993.21,3123590790
2017-03-08,993.17,993.47,985.77,985.83,3510985586
2017-03-09,985.82,986.05,977.64,979.85,3412397419
2017-03-10,979.86,984.14,979.67,982.95,3140765551
2017-03-13,982.98,986.32,982.98,985.21,2819049871
2017-03-14,985.21,985.21,977.14,979.64,2931854056
2017-03-15,979.75,992.73,979.75,991.75,3536441774
2017-03-16,991.78,994.33,991.78,993.59,3068033553
2017-03-17,993.59,994.95,992.37,994.21,4376485950
2017-03-20,994.21,994.23,990.82,992.35,2744380883
2017-03-21,992.39,994.5,980.18,980.5,3901925014
2017-03-22,980.47,980.47,975.94,979,3286649059
2017-03-23,979.02,984.95,978.17,982.07,2950360673
2017-03-24,982.08,985.33,980.62,982.21,2721619213
2017-03-27,982.21,982.77,975.66,982.21,2962216290
2017-03-28,982.14,988.93,981.92,988.55,3045407522
2017-03-29,988.52,993.14,986.87,992.64,2822243581
2017-03-30,992.65,995.2,992.6,994.61,2832223136
2017-03-31,994.59,998.36,993.87,997.27,3006892168
2017-04-03,997.35,998.39,991.17,993.69,3040679025
2017-04-04,993.68,993.68,991.07,992.57,2936942615
2017-04-05,992.72,998.26,987.76,988.08,3448220685
2017-04-06,988.08,993.76,987.9,993.38,2625304710
2017-04-07,993.38,994.78,991.56,992.89,2740827001
2017-04-10,993.01,998,993.01,996.42,2507997575
2017-04-11,996.34,999.02,993.11,998.99,2856281911
2017-04-12,998.97,998.97,992.13,992.6,2912638998
2017-04-13,992.55,992.73,986.03,986.05,2901987231
2017-04-17,986.07,991.46,986.07,991.46,2558139289
2017-04-18,991.45,991.45,986.68,989.92,3006745777
2017-04-19,989.97,993.28,987.9,988.62,3155531332
2017-04-20,988.79,994.68,988.79,994.25,3349003045
2017-04-21,994.25,994.32,991.96,993.04,3209712509
2017-04-24,993.54,999.99,993.54,999.15,3341805717
2017-04-25,999.15,1004.77,999.15,1003.99,3631645805
2017-04-26,1004.06,1009.62,1003.36,1007.59,5449620197
2017-04-27,1007.6,1008.31,1003.79,1005.39,5488394177
2017-04-28,1005.42,1006.03,1000.03,1000.64,5205614066
2017-05-01,1000.65,1002.73,998.95,1001.18,4543102906
2017-05-02,1001.12,1002.4,996.88,998.35,5462204417
2017-05-03,998.17,998.17,993.37,994.62,3660907611
2017-05-04,994.59,994.59,985.77,987.67,4103602088
2017-05-05,987.79,994.81,987.79,994.78,2959990629
2017-05-08,994.79,995.5,991.43,994.12,3053789739
2017-05-09,994.12,994.69,991.69,992.82,3305974417
2017-05-10,992.83,997.54,992.83,997.07,3294426421
2017-05-11,997.04,997.04,990.06,993.92,3384625409
2017-05-12,993.86,993.86,990.46,991.01,3017727851
2017-05-15,991.02,997.71,991.02,995.68,3093252023
2017-05-16,995.75,996.88,992.75,994.34,3119876722
2017-05-17,994.26,994.26,981.35,981.37,3831780067
2017-05-18,981.37,981.37,975.98,978.64,3712759319
2017-05-19,978.64,988.77,978.64,986.64,3495396518
2017-05-22,986.74,990.54,986.74,989.94,2852303417
2017-05-23,990.07,992.15,989.27,990.69,2906555615
2017-05-24,990.7,992.38,988.83,991.17,3101760732
2017-05-25,991.36,994.92,989.4,990.25,3241156412
2017-05-26,990.27,990.75,988.6,990.69,2551212517
2017-05-30,990.67,990.67,985.85,985.85,2882738255
2017-05-31,985.9,986.34,980.14,984.84,4036726821
2017-06-01,984.83,993.69,984.83,993.64,3427014933
2017-06-02,993.65,996.83,992.45,994.87,3179569144
2017-06-05,994.87,994.87,991.37,992.34,2618246449
2017-06-06,992.34,993.93,988.85,991.18,3048149557
2017-06-07,991.2,993.1,987.25,990.38,3295863992
2017-06-08,990.38,994.19,989.18,993.2,3377798730
2017-06-09,993.26,999.2,993.26,997.09,3690744635
2017-06-12,997.09,999.9,996.53,997.38,3660163527
2017-06-13,997.38,1001.87,996.98,1001.86,3007524643
2017-06-14,1001.94,1002.7,996.05,997.62,3266688454
2017-06-15,997.15,997.15,991.1,992.39,3064040011
2017-06-16,992.33,993.43,989.82,993.42,4562660321
2017-06-19,994.33,998.28,994.33,997.44,2935864174
2017-06-20,997.38,997.38,989.54,990,3133827250
2017-06-21,989.96,991.13,984.1,984.66,3167395633
2017-06-22,984.73,988.88,984.73,987.37,3057001968
2017-06-23,987.38,992.57,986.96,992.38,4157404568
2017-06-26,992.51,997.44,992.51,996.19,2933602842
2017-06-27,996.27,998.95,992.94,993.01,3248213686
2017-06-28,993.33,1000.86,993.33,999.72,3163864398
2017-06-29,999.72,1000.42,991.28,995.37,3511919543
2017-06-30,995.37,999.35,995.37,997.62,3015433402
2017-07-03,997.94,1004.38,997.94,1003.39,1730048626
2017-07-05,1003.37,1003.37,996.39,998.55,3051031274
2017-07-06,998.4,998.4,990.1,990.69,3067323718
2017-07-07,990.8,993.95,989.22,993.78,2676728521
2017-07-10,993.68,996.36,992.27,994.48,2722380967
2017-07-11,994.49,995.74,991.5,995.42,2789340551
2017-07-12,995.42,1002.96,995.42,1000.74,2914938625
2017-07-13,1000.75,1002.47,999.91,1002.46,2787816754
2017-07-14,1002.48,1008.27,1002.48,1007.27,2479887869
2017-07-17,1007.26,1009.87,1006.99,1008.61,2496401219
2017-07-18,1008.62,1008.62,1005.56,1007.13,2652328209
2017-07-19,1007.13,1012.97,1007.13,1012.97,2753187518
2017-07-20,1012.96,1013.7,1011.02,1012.04,2868733558
2017-07-21,1012.1,1013.17,1008.65,1010.09,2770810095
2017-07-24,1010.1,1010.1,1007.49,1008.46,2697703583
2017-07-25,1008.49,1014.7,1008.49,1013.27,3515866785
2017-07-26,1013.35,1014.12,1011.64,1011.84,3248828633
2017-07-27,1011.91,1012.66,1007.5,1009.93,3605713169
2017-07-28,1009.88,1010.13,1007.53,1009.51,2975294479
2017-07-31,1009.62,1010.76,1006.49,1009.2,3111603714
2017-08-01,1009.2,1011.2,1009.2,1010.3,3122841917
2017-08-02,1010.2,1010.2,1004.95,1005.98,3160380224
2017-08-03,1005.98,1005.98,1001.27,1002.11,3296942523
2017-08-04,1002.15,1004.77,1002.15,1004.43,2945920339
2017-08-07,1004.48,1004.7,1002.29,1003.54,2641075980
2017-08-08,1003.55,1006.35,999.75,1000.75,3025566164
2017-08-09,1000.47,1000.47,995.06,996.22,2976039502
2017-08-10,996.06,996.06,983.18,983.2,3273424764
2017-08-11,982.73,984.31,977.73,983.76,2874211577
2017-08-14,984.2,991.88,984.2,990.31,2535386596
2017-08-15,990.3,990.3,985.39,985.83,2626947519
2017-08-16,985.99,988.71,985.99,986.54,2690852748
2017-08-17,986.53,987.42,977.48,977.58,2856618601
2017-08-18,977.57,979.94,974.33,978.1,3063877544
2017-08-21,978.12,978.17,976.03,977.11,2504319735
2017-08-22,977.31,983.19,977.31,982.69,2522596425
2017-08-23,982.47,984.58,980.11,983.41,2525936069
2017-08-24,983.56,985.73,983.56,984.15,2563814309
2017-08-25,984.37,988.89,984.37,987.69,2342827162
2017-08-28,987.9,989.4,985.46,986.97,2384910622
2017-08-29,986.96,987.12,982.66,986.69,2494510110
2017-08-30,986.68,989.16,985.1,988.86,2385856970
2017-08-31,988.91,995.14,988.91,994.48,2944462632
2017-09-01,994.64,999.38,994.64,999.17,2434357549
2017-09-05,999.17,999.58,990.89,993.09,3147370000
2017-09-06,993.1,997.05,993.1,995.89,2996480078
2017-09-07,995.87,997.1,994.36,995.61,3002560785
2017-09-08,995.5,995.5,992.5,993.27,2994254525
2017-09-11,993.28,1000.92,993.28,1000.23,2923242001
2017-09-12,1000.29,1005.08,1000.29,1004.23,2945000811
2017-09-13,1004.18,1006.2,1003.93,1005.98,3059448473
2017-09-14,1005.93,1006.2,1003.94,1005.78,3089121694
2017-09-15,1005.82,1007.84,1005.13,1007.84,4139888327
2017-09-18,1007.91,1011.36,1007.91,1009.85,2847347238
2017-09-19,1009.96,1010.71,1009.19,1010.5,2939271361
2017-09-20,1010.62,1014.04,1010.62,1012.69,3181604392
2017-09-21,1012.71,1012.78,1011.27,1011.38,2635987479
2017-09-22,1011.29,1014.07,1011.22,1014.05,2560415491
2017-09-25,1014.02,1016.11,1012.46,1014.78,2958368712
2017-09-26,1014.85,1017.67,1014.85,1016.41,2735059426
2017-09-27,1016.55,1020.9,1015.03,1020.19,3124666728
2017-09-28,1020.1,1021,1017.53,1020.97,2839998900
2017-09-29,1021.06,1022.85,1021.05,1022.69,2878286726
2017-10-02,1022.69,1026.72,1021.14,1026.71,2821217938
2017-10-03,1026.82,1028.75,1026.33,1028.7,2742938266
2017-10-04,1028.7,1029.91,1027.6,1028.25,2688167793
2017-10-05,1028.39,1031.39,1028.39,1030.28,2689664599
2017-10-06,1030.23,1030.23,1026.74,1027.33,2549148016
2017-10-09,1027.37,1028.12,1024.94,1025.39,1992424430
2017-10-10,1025.58,1029.34,1025.58,1027.68,2608120836
2017-10-11,1027.69,1028.26,1026.79,1027.91,2681918175
2017-10-12,1027.87,1027.87,1024.55,1026.66,2872165213
2017-10-13,1026.69,1029.56,1026.69,1028.04,2840994784
2017-10-16,1028.08,1030.41,1027.12,1027.53,2635306575
2017-10-17,1027.51,1027.72,1024.69,1025.43,2608235977
2017-10-18,1025.48,1027.24,1024.89,1026.05,2682139866
2017-10-19,1026.03,1026.03,1021.17,1024.99,2698388291
2017-10-20,1025.01,1028.28,1025.01,1028.28,3055791151
2017-10-23,1028.28,1028.86,1023.68,1023.89,2901457978
2017-10-24,1024.24,1027.02,1024.24,1024.98,3075704953
2017-10-25,1024.93,1024.93,1015.41,1018.94,3501709602
2017-10-26,1019.02,1020.88,1018.92,1019.09,3500926443
2017-10-27,1019.16,1021.5,1016.64,1021.5,3525628011
2017-10-30,1019.87,1019.87,1016.66,1017.74,3670234306
2017-10-31,1019.77,1021.74,1019.5,1021,3904013230
2017-11-01,1024.82,1024.82,1019.74,1021.49,3492141560
2017-11-02,1019.95,1022.11,1018.93,1020.35,3692142984
2017-11-03,1019.05,1019.94,1017.94,1019.92,3250431599
2017-11-06,1019.92,1024.18,1019.92,1023.84,3187996385
2017-11-07,1023.84,1024.63,1019.14,1020.17,3417001252
2017-11-08,1020.07,1020.14,1016.46,1019.76,3465646142
2017-11-09,1019.72,1019.72,1013.83,1017.34,3464760358
2017-11-10,1017.28,1018.24,1015.48,1015.84,3100191139
2017-11-13,1015.62,1015.62,1012.55,1013.61,3023205295
2017-11-14,1013.47,1013.47,1007.88,1008.61,3311067874
2017-11-15,1008.52,1008.52,1001.58,1005.09,3160673318
2017-11-16,1005.3,1013.3,1005.3,1012.36,2965236715
2017-11-17,1012.35,1017.32,1011.75,1016.57,2940572831
2017-11-20,1016.57,1018.45,1016.01,1018.45,2696421579
2017-11-21,1018.83,1023.53,1018.83,1022.99,2984349385
2017-11-22,1023.19,1025.81,1023.19,1024.11,2497842213
2017-11-24,1024.35,1025.8,1024.35,1025.29,1240571214
2017-11-27,1025.33,1025.37,1021.04,1021.27,2659997747
2017-11-28,1021.27,1027.28,1021.27,1026.83,3093436387
2017-11-29,1026.92,1030,1026.92,1028.06,3675895696
2017-11-30,1028.12,1032.35,1028.12,1030.4,4333475630
2017-12-01,1030.47,1031.93,1020.35,1030.26,3521996800
